post_date,account_username,comment_username,comment_text,likes_comment,comment_time,caption,post_url,total_post_likes,total_post_comments
2023-09-02,cnbcindonesia,user_40403,Investasi bullish fundamental kuat. [1128],1,2023-09-03 01:06:55.357845260,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6025/,4561,423
2023-09-02,kontannews,user_5850,Saham menguntungkan mantap! #cuan [6266],2,2023-09-02 06:31:17.554585152,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6026/,5002,175
2023-09-02,kontannews,user_74158,Kondisi ekonomi naik waktunya serok bawah 🚀 [1268],0,2023-09-02 17:00:39.751325044,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6027/,4766,327
2023-09-02,cnbcindonesia,user_13239,IHSG hancur ngeri bgt. [5774],0,2023-09-03 00:25:01.948064936,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6028/,6167,285
2023-09-02,cnbcindonesia,user_37710,Saham bullish untuk jangka panjang. [7407],3,2023-09-03 03:16:24.144804828,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6029/,5695,333
2023-09-02,kontannews,user_32896,Market anjlok pada kabur. [9357],10,2023-09-02 21:51:46.341544716,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6030/,3526,370
2023-09-02,bisniscom,user_63941,Perbankan menunggu rilis wait and see. [5998],4,2023-09-03 10:02:08.538284608,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6031/,4501,483
2023-09-02,cnbcindonesia,user_81486,Asing boncos ngeri bgt. [9353],3,2023-09-03 00:15:30.735024500,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6032/,5419,340
2023-09-02,katadatacoid,user_75819,IHSG menguntungkan fundamental kuat. [5043],4,2023-09-03 06:08:52.931764392,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6033/,4541,350
2023-09-02,idx_channel,user_16855,Perbankan hold dulu bulan ini. [9900],18,2023-09-02 17:55:15.128504284,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6034/,4432,423
2023-09-02,bisniscom,user_21264,Kebijakan BI naik untuk jangka panjang. [3941],1,2023-09-02 19:26:37.325244176,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6035/,6136,168
2023-09-02,idx_channel,user_67102,Market crash pada kabur. [8601],0,2023-09-02 21:43:59.521984064,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6036/,5193,271
2023-09-02,cnbcindonesia,user_52936,Market anjlok gak jelas! 🤬 [2160],1,2023-09-03 01:57:21.718723956,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6037/,5489,234
2023-09-02,idx_channel,user_20253,Inflasi berapa target lebih detail? [3984],3,2023-09-03 14:52:43.915463848,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6038/,4665,341
2023-09-02,cnbcindonesia,user_51555,Market tolong jelaskan bulan ini. [8377],4,2023-09-03 04:11:06.112203740,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6039/,4404,376
2023-09-02,cnbcindonesia,user_47713,Market naik mantap! #cuan [3793],1,2023-09-03 10:04:28.308943632,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6040/,4211,316
2023-09-02,kontannews,user_30251,Portofolio menguntungkan waktunya serok bawah 🚀 [8893],14,2023-09-02 23:38:50.505683524,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6041/,4112,250
2023-09-02,katadatacoid,user_60290,Kebijakan hancur pada kabur. [5416],1,2023-09-03 20:21:12.702423412,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6042/,5429,384
2023-09-02,katadatacoid,user_38664,IHSG anjlok resesi di depan mata. [2469],4,2023-09-03 10:06:34.899163304,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6043/,4630,50
2023-09-02,katadatacoid,user_56463,Market hijau terus mantap! #cuan [9955],0,2023-09-03 05:43:57.095903196,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6044/,3618,191
2023-09-03,kontannews,user_70175,Inflasi hold dulu min? [9812],1,2023-09-03 07:58:19.292643088,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6045/,5242,355
2023-09-03,bisniscom,user_92386,Market bearish gak jelas! 🤬 [3942],3,2023-09-03 02:52:41.489382980,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6046/,5168,602
2023-09-03,cnbcindonesia,user_88374,Ekonomi hancur gak jelas! 🤬 [8680],1,2023-09-03 02:47:03.686122872,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6047/,4892,329
2023-09-03,kontannews,user_18305,Asing anjlok resesi di depan mata. [2902],6,2023-09-03 14:48:25.882862760,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6048/,6641,362
2023-09-03,katadatacoid,user_8408,Suku bunga hold dulu bulan ini. [4903],12,2023-09-04 04:33:48.079602652,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6049/,3556,178
2023-09-03,kontannews,user_83006,Inflasi tolong jelaskan bulan ini. [5487],3,2023-09-03 23:25:10.276342544,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6050/,3167,421
2023-09-03,katadatacoid,user_55382,Market merah merona resesi di depan mata. [2614],9,2023-09-03 14:33:32.473082436,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6051/,5020,258
2023-09-03,idx_channel,user_12521,IHSG menguntungkan mantap! #cuan [2552],0,2023-09-03 11:17:54.669822328,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6052/,5514,126
2023-09-03,bisniscom,user_3612,Ekonomi crash pada kabur. [6248],1,2023-09-03 20:31:16.866562220,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6053/,6451,153
2023-09-03,idx_channel,user_64200,Inflasi apa dampaknya wait and see. [9651],4,2023-09-03 12:17:39.063302108,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6054/,5649,321
2023-09-03,kontannews,user_70669,Inflasi berapa target bulan ini. [4493],1,2023-09-03 13:11:01.260042000,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6055/,5370,110
2023-09-03,bisniscom,user_58447,Ekonomi anjlok pada kabur. [8670],3,2023-09-04 08:26:23.456781892,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6056/,4204,331
2023-09-03,kontannews,user_18378,Kondisi ekonomi meroket mantap! #cuan [5292],10,2023-09-03 14:06:45.653521784,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6057/,4787,323
2023-09-03,katadatacoid,user_6889,Kebijakan turun tajam resesi di depan mata. [9610],3,2023-09-04 00:49:07.850261676,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6058/,5472,229
2023-09-03,kontannews,user_50995,Asing bearish pada kabur. [4740],0,2023-09-04 08:20:30.047001564,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6059/,3538,472
2023-09-03,cnbcindonesia,user_8499,Market crash ngeri bgt. [4927],0,2023-09-04 11:42:52.243741456,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6060/,6177,316
2023-09-03,bisniscom,user_40530,Market hold dulu min? [9135],20,2023-09-04 02:22:14.440481348,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6061/,5199,235
2023-09-03,cnbcindonesia,user_79512,Ekonomi anjlok ngeri bgt. [9425],0,2023-09-04 13:48:36.637221240,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6062/,5019,338
2023-09-03,cnbcindonesia,user_25993,Kebijakan hancur cut loss mending. [8350],2,2023-09-04 12:34:58.833961132,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6063/,6840,340
2023-09-03,katadatacoid,user_7227,Porto boncos pada kabur. [4089],0,2023-09-04 15:27:21.030701024,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6064/,6400,336
2023-09-03,bisniscom,user_66338,Suku bunga apa dampaknya akhir tahun? [3404],3,2023-09-04 09:05:43.227440912,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6065/,4506,390
2023-09-03,bisniscom,user_56830,IHSG hold dulu akhir tahun? [2457],8,2023-09-03 22:33:05.424180804,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6066/,7003,345
2023-09-03,kontannews,user_32169,Suku bunga hold dulu lebih detail? [3296],8,2023-09-04 10:35:27.620920696,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6067/,5805,258
2023-09-03,bisniscom,user_13618,Suku bunga hold dulu min? [9215],0,2023-09-04 19:53:49.817660588,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6068/,5627,288
2023-09-04,cnbcindonesia,user_56200,Inflasi hold dulu min? [4147],1,2023-09-04 07:37:12.014400480,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6069/,3621,337
2023-09-04,katadatacoid,user_20190,Inflasi berapa target wait and see. [9334],1,2023-09-04 07:52:34.211140372,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6070/,5680,390
2023-09-04,kontannews,user_30452,Kondisi ekonomi rebound mantap! #cuan [8746],13,2023-09-04 11:01:56.407880260,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6071/,3936,243
2023-09-04,katadatacoid,user_96248,Portofolio meroket fundamental kuat. [7552],2,2023-09-04 17:41:18.604620152,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6072/,4345,402
2023-09-04,bisniscom,user_99937,Ekonomi turun tajam pada kabur. [1532],0,2023-09-05 00:35:40.801360044,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6073/,6313,285
2023-09-04,cnbcindonesia,user_85790,IHSG bearish ngeri bgt. [5209],1,2023-09-04 17:34:02.998099936,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6074/,5312,362
2023-09-04,kontannews,user_48476,IHSG naik inflasi terkendali. [6507],2,2023-09-05 01:18:25.194839828,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6075/,6478,316
2023-09-04,katadatacoid,user_72370,Market anjlok pada kabur. [6613],14,2023-09-04 17:17:47.391579720,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6076/,4360,348
2023-09-04,cnbcindonesia,user_69465,Porto crash cut loss mending. [7401],7,2023-09-04 20:45:09.588319608,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6077/,6862,382
2023-09-04,kontannews,user_54861,Kebijakan bearish ngeri bgt. [1007],22,2023-09-05 07:59:31.785059500,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6078/,3931,400
2023-09-04,katadatacoid,user_19699,IHSG bearish pada kabur. [6462],0,2023-09-05 00:42:53.981799392,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6079/,3150,291
2023-09-04,kontannews,user_3680,Saham bullish waktunya serok bawah 🚀 [7215],4,2023-09-04 22:58:16.178539284,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6080/,5513,231
2023-09-04,bisniscom,user_71096,Perbankan hold dulu akhir tahun? [5691],1,2023-09-05 09:06:38.375279176,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6081/,4786,276
2023-09-04,bisniscom,user_48144,Market hijau terus untuk jangka panjang. [9545],1,2023-09-04 20:27:00.572019068,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6082/,4226,359
2023-09-04,katadatacoid,user_5139,Market menunggu rilis bulan ini. [5805],1,2023-09-05 12:23:22.768758956,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6083/,3045,366
2023-09-04,idx_channel,user_45509,Portofolio sangat bagus inflasi terkendali. [9196],1,2023-09-04 22:48:44.965498848,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6084/,5537,499
2023-09-04,idx_channel,user_22639,IHSG rebound mantap! #cuan [1792],1,2023-09-05 04:28:07.162238740,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6085/,4863,404
2023-09-04,bisniscom,user_77489,Market turun tajam pada kabur. [1080],3,2023-09-04 17:51:29.358978632,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6086/,4749,408
2023-09-04,idx_channel,user_37122,Ekonomi bearish pada kabur. [7764],3,2023-09-04 19:14:51.555718524,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6087/,6694,374
2023-09-04,idx_channel,user_12852,Saham sangat bagus mantap! #cuan [5102],2,2023-09-04 21:40:13.752458416,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6088/,4976,459
2023-09-04,cnbcindonesia,user_91222,Asing turun tajam ngeri bgt. [3408],4,2023-09-05 02:31:35.949198304,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6089/,4476,332
2023-09-04,kontannews,user_33084,Investasi meroket fundamental kuat. [9771],0,2023-09-05 20:25:58.145938196,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6090/,3718,213
2023-09-04,cnbcindonesia,user_90042,Porto bearish ngeri bgt. [7835],2,2023-09-05 09:36:20.342678088,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6091/,4654,256
2023-09-04,cnbcindonesia,user_81932,Inflasi hold dulu akhir tahun? [8367],2,2023-09-05 14:49:42.539417980,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6092/,4493,258
2023-09-04,bisniscom,user_23254,Inflasi hold dulu bulan ini. [4044],3,2023-09-05 04:03:04.736157872,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6093/,5371,283
2023-09-05,cnbcindonesia,user_4648,Inflasi berapa target bulan ini. [3772],5,2023-09-05 12:50:26.932897764,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6094/,5364,282
2023-09-05,cnbcindonesia,user_77641,Perbankan berapa target akhir tahun? [1555],6,2023-09-05 14:17:49.129637652,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6095/,4785,384
2023-09-05,kontannews,user_32474,Ekonomi hancur pada kabur. [4829],0,2023-09-05 18:00:11.326377544,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6096/,6076,379
2023-09-05,katadatacoid,user_65540,Ekonomi bearish pada kabur. [2733],1,2023-09-05 15:42:33.523117436,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6097/,6013,158
2023-09-05,bisniscom,user_92939,Kondisi ekonomi menguntungkan waktunya serok bawah 🚀 [3249],3,2023-09-05 11:12:55.719857328,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6098/,7180,178
2023-09-05,katadatacoid,user_14163,Porto boncos gak jelas! 🤬 [9709],0,2023-09-05 17:05:17.916597220,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6099/,4980,381
2023-09-05,idx_channel,user_72773,Inflasi berapa target akhir tahun? [6925],20,2023-09-05 22:44:40.113337112,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6100/,5046,331
2023-09-05,cnbcindonesia,user_68065,Market tolong jelaskan lebih detail? [5954],4,2023-09-05 17:26:02.310077000,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6101/,5376,44
2023-09-05,cnbcindonesia,user_34238,Market menunggu rilis wait and see. [4086],2,2023-09-05 22:02:24.506816892,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6102/,5338,272
2023-09-05,idx_channel,user_84429,IHSG sangat bagus untuk jangka panjang. [6096],0,2023-09-06 05:54:46.703556784,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6103/,4643,272
2023-09-05,idx_channel,user_45093,Porto anjlok ngeri bgt. [1647],5,2023-09-05 12:21:08.900296676,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6104/,6078,347
2023-09-05,kontannews,user_33922,Kondisi ekonomi meroket waktunya serok bawah 🚀 [3216],12,2023-09-05 11:13:31.097036568,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6105/,5760,226
2023-09-05,katadatacoid,user_46276,Kebijakan boncos ngeri bgt. [7614],3,2023-09-06 07:42:53.293776460,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6106/,4027,358
2023-09-05,bisniscom,user_26229,Inflasi hold dulu bulan ini. [5543],10,2023-09-05 17:22:15.490516348,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6107/,5247,495
2023-09-05,kontannews,user_70265,Perbankan hold dulu bulan ini. [9474],6,2023-09-06 04:45:37.687256240,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6108/,5453,402
2023-09-05,kontannews,user_88814,IHSG menunggu rilis wait and see. [7579],8,2023-09-06 03:26:59.883996132,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6109/,3182,332
2023-09-05,idx_channel,user_74404,Perbankan tolong jelaskan wait and see. [2158],17,2023-09-06 00:05:22.080736024,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6110/,5592,229
2023-09-05,bisniscom,user_87474,Investasi hijau terus untuk jangka panjang. [4758],2,2023-09-06 10:16:44.277475916,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6111/,5571,371
2023-09-05,bisniscom,user_12944,IHSG apa dampaknya lebih detail? [6063],5,2023-09-06 01:33:06.474215808,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock6112/,5074,399
